category,clasificacion,code8,description
Construcción,Suministros,44112100,Refugios
Construcción,Suministros,44112110,Partes de refugios
Construcción,Suministros,44112120,Secciones de perfiles
Construcción,Suministros,44112200,Revestimientos para suelos
Construcción,Suministros,44112210,Revestimientos compactos para suelos
Construcción,Suministros,44112220,Falsos suelos
Construcción,Suministros,44112230,Linóleo
Construcción,Suministros,44112240,Parqué
Construcción,Suministros,44112300,Tabiques
Construcción,Suministros,44112310,Paredes divisorias
Construcción,Suministros,44112400,Tejados
Construcción,Suministros,44112410,Bastidores para tejados
Construcción,Suministros,44112420,Cimbras
Construcción,Suministros,44112430,Cerchas
Construcción,Suministros,44112500,Materiales para tejados
Construcción,Suministros,44112510,Tablillas
Construcción,Suministros,44112600,Aislamiento acústico
Construcción,Suministros,44112700,Vigas
Construcción,Suministros,44113000,Materiales para la construcción de carreteras
Construcción,Suministros,44113100,Materiales de pavimentación
Construcción,Suministros,44113120,Losetas
Construcción,Suministros,44113130,Piedra para pavimentación
Construcción,Suministros,44113140,Pavimentos de cantos rodados
Construcción,Suministros,44113200,Losas
Construcción,Suministros,44113300,Materiales revestidos
Construcción,Suministros,44113310,Materiales revestidos para carreteras
Construcción,Suministros,44113320,Grava bituminosa
Construcción,Suministros,44113330,Materiales de recubrimiento
Construcción,Suministros,44113500,Cuentas de vidrio
Construcción,Suministros,44113600,Betún y asfalto
Construcción,Suministros,44113610,Betún
Construcción,Suministros,44113620,Asfalto
Construcción,Suministros,44113700,Materiales para reparación de carreteras
Construcción,Suministros,44113800,Materiales para el acabado de superficies de carreteras
Construcción,Suministros,44113810,Tratamiento de superficies
Construcción,Suministros,44113900,Materiales para el mantenimiento de carreteras
Construcción,Suministros,44113910,Materiales para la viabilidad invernal
Construcción,Suministros,44114000,Hormigón
Construcción,Suministros,44114100,Hormigón preamasado
Construcción,Suministros,44114200,Productos de hormigón
Construcción,Suministros,44114210,Pilotes de hormigón
Construcción,Suministros,44114220,Tuberías y accesorios de hormigón
Construcción,Suministros,44114250,Losas de hormigón
